TAXON	F1M.1	F1M.2	F1T1.1	F1T1.3	F1T2.1	F1T2.2	F1T2.3	F2M.1	F2M.2	F2M.3	F2T1.1	F2T1.2	F2T1.3	F2T2.1	F2T2.2	F3M.1	F3M.2	F3T1.1	F3T1.2	F3T1.3	F3T2.2	F3T2.3	F4M.2	F4M.3	F4T1.1	F4T1.2	F4T1.3	F4T2.1	F4T2.3	F5T2.1
PHAGE_Dinoro_IMEphi4	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Chlamy_Chp1	0.0004030145488252126	0.0	0.10759493670886076	0.0005491488193300384	0.06712113266911379	0.052508751458576426	0.02723146747352496	0.00048115477145148355	0.0	0.0	0.0	0.0	9.613535858488752e-05	0.04968474148802018	0.01046871282417321	0.0006684491978609625	0.0	0.0	0.0	3.943373161402263e-05	0.0017692852087756545	0.00012371644191513053	0.0007072135785007072	0.0	0.0	0.0	0.0	0.0	0.0	0.0018726591760299626
PHAGE_Bacill_CAM003	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0011668611435239206	0.0	0.0008019246190858059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002005347593582888	0.003976143141153081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Lactob_Ld17	0.0	0.0	0.0012658227848101266	0.0	0.0005243838489774515	0.005834305717619603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Chlamy_Chp2	0.0	0.0	0.021518987341772152	0.0	0.0036706869428421605	0.007001166861143524	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.00605296343001261	0.0016654770402093743	0.0	0.0	0.0	0.00013089005235602096	0.0	0.00035385704175513094	0.00012371644191513053	8.84016973125884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Clostr_phiCP34O	0.0	4.940711462450593e-05	0.0	0.0032948929159802307	0.0	0.0	0.0	0.00048115477145148355	0.0	0.0	0.0	0.0	9.613535858488752e-05	0.001008827238335435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0002079434393844874	0.001148105625717566	0.0	0.0056777856635912	0.0	0.0	0.0
PHAGE_Bacill_Bobb	0.0	0.0	0.0012658227848101266	0.0005491488193300384	0.0	0.0	0.0	0.00016038492381716118	0.0	0.000122684333210649	0.0	0.0	0.0	0.0015132408575031526	7.930843048616068e-05	0.01270053475935829	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Mycoba_Turbido	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_CrimD	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_80alpha	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006684491978609625	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Bacill_B103	4.030145488252126e-05	4.940711462450593e-05	0.0	0.046677649643053265	0.01415836392239119	0.038506417736289385	0.09379727685325265	0.00272654370489174	0.0	0.003067108330266225	0.0	0.0	0.0	0.00201765447667087	0.0004758505829169641	0.001336898395721925	0.06958250497017893	0.0	0.0002617801047120419	0.0	0.00389242745930644	0.00024743288383026105	0.0	0.01767519234768143	0.12169919632606199	0.20843672456575682	0.0	0.0004374772147283996	0.0030425963488843813	0.015917602996254682
PHAGE_Sodali_phiSG1	0.0	0.0	0.0012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0014154281670205238	0.0	8.84016973125884e-05	0.0004158868787689748	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Bacill_Slash	0.0002821101841776488	0.0	0.0	0.0005491488193300384	0.001048767697954903	0.003500583430571762	0.0	0.00048115477145148355	0.0	0.000245368666421298	0.0002900002636366033	0.0001493819322552937	0.0007690828686791001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Lactoc_bIL170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63636603306003e-05	0.0	0.0	0.001008827238335435	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Mycoba_LeBron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84016973125884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactob_Ld25A	0.0	0.0	0.0	0.002196595277320154	0.0005243838489774515	0.002333722287047841	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0003734548306382343	0.0	0.001008827238335435	0.0003965421524308034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014194464158978	0.0	0.0010141987829614604	0.0
PHAGE_Lactob_phiJB	0.0	0.0	0.0	0.001098297638660077	0.0	0.0011668611435239206	0.0	0.0	0.00017522340984755565	0.0	0.0	3.734548306382343e-05	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002296211251435132	0.0	0.0007097232079489	0.0	0.0010141987829614604	0.0
PHAGE_Acinet_IME_AB3	0.0	0.0	0.0	0.0016474464579901153	0.0	0.0	0.0030257186081694403	0.00016038492381716118	0.0003504468196951113	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.001336898395721925	0.009940357852882704	0.0	0.0	0.0	0.00035385704175513094	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0030425963488843813	0.028089887640449437
PHAGE_Burkho_Bcep22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007566204287515763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Oenoco_phiS13	0.0	0.0	0.0	0.0032948929159802307	0.0005243838489774515	0.002333722287047841	0.0	0.0	0.00017522340984755565	0.0	0.0	0.0	0.0	0.002269861286254729	0.0003965421524308034	0.0006684491978609625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002296211251435132	0.0	0.0	7.291286912139993e-05	0.0010141987829614604	0.0
PHAGE_Oenoco_phiS11	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.00017522340984755565	0.0	0.0	0.0	0.0	0.0012610340479192938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_P335_sensu_lato	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0045385779122541605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023792529145848205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Vibrio_vB_VpaM_MAR	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Tricho_ni_SNPV	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Campyl_CP21	0.0	0.0	0.0037974683544303796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010141987829614604	0.0
PHAGE_Salmon_vB_SenS_Ent1_HE775250-gi|387155597|ref|CCG55216.1|	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactob_Lc_Nu	0.0002821101841776488	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.00032076984763432237	0.0	0.000122684333210649	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004592422502870264	0.0024813895781637717	0.0014194464158978	7.291286912139993e-05	0.0	0.0
PHAGE_Entero_T5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014582573824279985	0.02434077079107505	0.0
PHAGE_Bacill_phiNIT1	0.00012090436464756378	0.0	0.0	0.001098297638660077	0.0	0.0011668611435239206	0.0030257186081694403	0.0	0.0003504468196951113	0.0	0.0001054546413224012	3.734548306382343e-05	0.0003845414343395501	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Anomal_entomopoxvirus	0.0	0.0	0.0012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactob_LF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.000122684333210649	0.0	0.0	0.0	0.001008827238335435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84016973125884e-05	0.0	0.001148105625717566	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Gyrovi_4	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Thermu_OH2	0.0	0.0	0.0	0.009335529928610654	0.001048767697954903	0.002333722287047841	0.0015128593040847202	0.0	0.00017522340984755565	0.0	0.0	0.0	0.0	0.01639344262295082	0.0004758505829169641	0.00267379679144385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016635475150758993	0.001148105625717566	0.009925558312655087	0.0014194464158978	0.0	0.0010141987829614604	0.02902621722846442
PHAGE_Melano_sanguinipes_entomopoxvirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031546985291218107	0.0	0.0	8.84016973125884e-05	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Burkho_BcepIL02	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Mycoba_TM4	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_X2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.001148105625717566	0.0	0.0	0.0	0.0	0.0
PHAGE_Cellul_phiST	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001336898395721925	0.011928429423459244	0.0	0.00013089005235602096	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0	0.0007097232079489	0.0008749544294567992	0.0	0.0018726591760299626
PHAGE_Acinet_Abp1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84016973125884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Adoxop_orana_granulovirus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_phiSa119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Mycoba_OkiRoe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_vB_SepS_SEP9	4.030145488252126e-05	0.0	0.0	0.0005491488193300384	0.0	0.002333722287047841	0.0	0.0011226944667201283	0.0015770106886280008	0.000613421666053245	5.27273206612006e-05	7.469096612764686e-05	0.00019227071716977504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010615711252653928	0.00024743288383026105	8.84016973125884e-05	0.0	0.003444316877152698	0.0	0.0	0.0	0.005070993914807302	0.0
PHAGE_Vibrio_VvAW1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.00017522340984755565	0.000122684333210649	0.0	0.0	0.0	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0002079434393844874	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Propio_P105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.734548306382343e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Helico_phiHP33	0.0	0.0	0.0	0.003844041735310269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006238303181534623	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Prochl_Syn33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005044136191677175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Cellul_phi38:1	8.060290976504251e-05	0.0	0.0	0.0	0.001048767697954903	0.002333722287047841	0.0	0.00016038492381716118	0.0003504468196951113	0.000858790332474543	0.0	0.0	0.0	0.0	0.0	0.002005347593582888	0.0019880715705765406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002187386073641998	0.011156186612576065	0.0
PHAGE_Pengui_virus	0.0	0.0	0.0012658227848101266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Erwini_ENT90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000245368666421298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Bacill_phiCM3	0.0	0.0	0.0	0.0016474464579901153	0.0005243838489774515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007077140835102619	0.00012371644191513053	0.0	0.0002079434393844874	0.0	0.0	0.0007097232079489	0.0	0.0010141987829614604	0.0
PHAGE_Burkho_ST79	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001008827238335435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Campyl_CP30A	0.0	0.0	0.012658227848101266	0.0	0.0	0.0	0.0015128593040847202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactoc_c2	0.0	0.0	0.0	0.0032948929159802307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.943373161402263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Staphy_phi13	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005044136191677175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Escher_Av_05	0.0007657276427679039	9.881422924901186e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001768033946251768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Liberi_SC2	4.030145488252126e-05	0.0	0.0	0.0	0.001048767697954903	0.0	0.0045385779122541605	0.0006415396952686447	0.0	0.000245368666421298	0.0	0.0	0.0	0.0007566204287515763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0004158868787689748	0.001148105625717566	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Acinet_ZZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lister_LP_125	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001148105625717566	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Bacill_CampHawk	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.00016038492381716118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Aeromo_25	0.0	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Xantho_Xop411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Escher_rv5	0.02240760891468182	0.000691699604743083	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Mycoba_Solon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.0005256702295426669	0.000490737332842596	0.0	0.0	0.0	0.0	0.0	0.0006684491978609625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Lactob_Lrm1	0.0	0.0	0.0	0.002196595277320154	0.0	0.0011668611435239206	0.0	0.0008019246190858059	0.0	0.0	0.0	0.0	0.0	0.00807061790668348	0.0005551590134031248	0.0	0.003976143141153081	0.0	0.0	0.0	0.0007077140835102619	0.0	8.84016973125884e-05	0.0004158868787689748	0.001148105625717566	0.0	0.0	0.0	0.0010141987829614604	0.003745318352059925
PHAGE_Entero_phiEco32	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Clostr_phiZP2	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003976143141153081	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0006238303181534623	0.002296211251435132	0.007444168734491315	0.0	0.0	0.0	0.0018726591760299626
PHAGE_Bacill_IEBH	4.030145488252126e-05	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025220680958385876	0.0	0.0	0.007952286282306162	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.001148105625717566	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Synech_S_SM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012371644191513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Burkho_DC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.00017522340984755565	0.0	2.63636603306003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Pectob_My1	4.030145488252126e-05	0.0	0.0	0.0	0.0	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Shigel_SfIV	0.0	0.0	0.0	0.0	0.0005243838489774515	0.0011668611435239206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Salmon_SPN19	0.0	0.0	0.0	0.0	0.002097535395909806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Clostr_phi3626	0.0	0.0	0.0	0.0005491488193300384	0.0	0.003500583430571762	0.0	0.0	0.0	0.000122684333210649	0.0	0.0	0.0	0.0005044136191677175	7.930843048616068e-05	0.0	0.0019880715705765406	0.0	0.0	0.0	0.0024769992922859165	0.00012371644191513053	0.0	0.0004158868787689748	0.003444316877152698	0.0	0.0	0.0	0.0	0.0
PHAGE_Cronob_phiES15	0.0	0.0	0.0	0.001098297638660077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Vibrio_VHML	0.0	0.0	0.0	0.0027457440966501922	0.0	0.002333722287047841	0.0	0.0006415396952686447	0.0007008936393902226	0.000613421666053245	2.63636603306003e-05	0.0	9.613535858488752e-05	0.00025220680958385876	0.0	0.004679144385026738	0.0	0.0	0.0	0.0	0.00035385704175513094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Halovi_HVTV_1	0.0	0.0	0.0	0.0005491488193300384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.930843048616068e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.84016973125884e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0009363295880149813
PHAGE_Cronob_vB_CsaM_GAP161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.291286912139993e-05	0.0	0.0
PHAGE_Mycoba_Doom	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000122684333210649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Saimir_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024813895781637717	0.0	0.0	0.0	0.0
PHAGE_Mycoba_SkiPole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016038492381716118	0.00017522340984755565	0.000245368666421298	0.0	0.0	0.0	0.0	0.0	0.001336898395721925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Salmon_STP4_a	0.0	0.0	0.0	0.0	0.0	0.0	0.012102874432677761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Entero_vB_EcoM_VR7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017692852087756545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHAGE_Bacter_APSE_2	0.0	0.0	0.0	0.0	0.0005243838489774515	0.0	0.0	0.0022453889334402566	0.0	0.000613421666053245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007072135785007072	0.0	0.0	0.0	0.0	0.00014582573824279985	0.0	0.0
